item_id,user_id,rating,timestamp,model_attr,Price(Dollar),Number of reviews,category,brand,year,split
75,1304,5,08-04-2003,Female,74,1,Computers & Accessories,,2003,0
90,1305,1,10-04-2003,Female,30,560,Camera & Photo,Vivitar,2005,0
91,1306,5,10-04-2003,Male,55,100,Camera & Photo,Sony,2003,0
74,1307,5,10-04-2003,Female,19,58,Camera & Photo,,2003,0
73,1308,4,11-04-2003,Female,38,126,Camera & Photo,Canon,2002,0
91,1309,4,11-04-2003,Male,51,33,Camera & Photo,Sony,2003,0
89,1310,5,12-04-2003,Male,6,531,Camera & Photo,Sony,2003,0
91,1311,3,12-04-2003,Male,26,32,Camera & Photo,Sony,2003,0
93,1312,5,13-04-2003,Female,74,22,Camera & Photo,Sony,2003,0
81,1313,5,13-04-2003,Female&Male,47,"3,533",Computers & Accessories,Linksys,2003,0
39,1314,5,13-04-2003,Female,8,94,Camera & Photo,Sony,2001,0
78,1315,4,13-04-2003,Male,12,45,Camera & Photo,Polaroid,2003,0
86,1312,4,13-04-2003,Male,22,9,Camera & Photo,Canon,2003,0
56,1312,4,13-04-2003,Male,47,254,Camera & Photo,Sony,2002,0
92,1316,4,15-04-2003,Female,19,16,Camera & Photo,Canon,2003,0
80,1317,4,15-04-2003,Female,24,95,Computers & Accessories,Linksys,2015,0
80,1318,1,15-04-2003,Female,17,69,Computers & Accessories,Linksys,2015,0
62,1319,1,15-04-2003,Female,12,46,Camera & Photo,JVC,2002,0
64,1320,5,16-04-2003,Female,19,5,Camera & Photo,,2004,0
92,1321,5,16-04-2003,Female,24,657,Camera & Photo,Canon,2003,0
67,1322,4,17-04-2003,Male,24,24,Headphones,,2014,0
46,1323,1,17-04-2003,Female&Male,27,231,Camera & Photo,Kodak,2001,0
73,1324,5,17-04-2003,Female,268,3,Camera & Photo,Canon,2002,0
93,1325,5,17-04-2003,Female,21,50,Camera & Photo,Sony,2003,0
73,1326,5,18-04-2003,Female,4,1,Camera & Photo,Canon,2002,0
91,1327,5,18-04-2003,Male,102,3,Camera & Photo,Sony,2003,0
81,1328,2,20-04-2003,Female&Male,209,7,Computers & Accessories,Linksys,2003,0
73,1329,5,20-04-2003,Female,12,70,Camera & Photo,Canon,2002,0
58,1330,2,20-04-2003,Female,138,31,Camera & Photo,JVC,2003,0
43,1331,3,20-04-2003,Male,92,18,Camera & Photo,,2007,0
83,1332,5,20-04-2003,Female,44,32,Computers & Accessories,Linksys,2003,0
94,1333,5,20-04-2003,Female,9,31,Camera & Photo,Nikon,2003,0
81,1334,5,21-04-2003,Female&Male,60,13,Computers & Accessories,Linksys,2003,0
83,1335,2,21-04-2003,Female,32,49,Computers & Accessories,Linksys,2003,0
39,1336,5,21-04-2003,Female,27,2,Camera & Photo,Sony,2001,0
56,1337,4,22-04-2003,Male,27,2,Camera & Photo,Sony,2002,0
92,1338,5,22-04-2003,Female,29,427,Camera & Photo,Canon,2003,0
16,1339,5,23-04-2003,Female&Male,19,42,Camera & Photo,Kodak,2001,0
93,1340,5,24-04-2003,Female,14,153,Camera & Photo,Sony,2003,0
73,1341,4,24-04-2003,Female,18,2,Camera & Photo,Canon,2002,0
93,1342,5,25-04-2003,Female,35,62,Camera & Photo,Sony,2003,0
61,1343,5,25-04-2003,Female&Male,14,34,Camera & Photo,Sony,2003,0
95,1344,5,26-04-2003,Female,19,5,Camera & Photo,Olympus,2003,0
56,1345,5,26-04-2003,Male,15,4,Camera & Photo,Sony,2002,0
95,1312,4,27-04-2003,Female,45,44,Camera & Photo,Olympus,2003,0
80,1346,1,28-04-2003,Female,53,74,Computers & Accessories,Linksys,2015,0
78,1347,3,29-04-2003,Male,9,554,Camera & Photo,Polaroid,2003,0
75,1277,5,29-04-2003,Female,23,10,Computers & Accessories,,2003,0
24,1348,5,30-04-2003,Female,37,10,Camera & Photo,Sony,2001,0
92,1349,3,01-05-2003,Female,20,120,Camera & Photo,Canon,2003,0
80,1350,1,02-05-2003,Female,39,77,Computers & Accessories,Linksys,2015,0
3,1351,5,02-05-2003,Female,117,2,Camera & Photo,,2005,0
80,1352,2,02-05-2003,Female,10,6,Computers & Accessories,Linksys,2015,0
81,1353,5,03-05-2003,Female&Male,6,13,Computers & Accessories,Linksys,2003,0
81,1354,5,04-05-2003,Female&Male,6,25,Computers & Accessories,Linksys,2003,0
83,1355,5,04-05-2003,Female,14,4,Computers & Accessories,Linksys,2003,0
89,1312,5,04-05-2003,Male,39,226,Camera & Photo,Sony,2003,0
92,1356,2,04-05-2003,Female,29,26,Camera & Photo,Canon,2003,0
94,1312,5,04-05-2003,Female,4,13,Camera & Photo,Nikon,2003,0
62,1357,1,06-05-2003,Female,28,30,Camera & Photo,JVC,2002,0
92,1358,5,06-05-2003,Female,44,121,Camera & Photo,Canon,2003,0
59,1359,4,06-05-2003,Female,16,4,Camera & Photo,Canon,2005,0
74,1360,3,06-05-2003,Female,25,706,Camera & Photo,,2003,0
66,1361,1,07-05-2003,Female,18,302,Camera & Photo,Sony,2012,0
39,1362,4,07-05-2003,Female,47,17,Camera & Photo,Sony,2001,0
17,1363,5,08-05-2003,Female,12,32,Camera & Photo,Fujifilm,2003,0
73,1364,4,09-05-2003,Female,39,86,Camera & Photo,Canon,2002,0
39,1365,5,10-05-2003,Female,24,59,Camera & Photo,Sony,2001,0
94,1366,4,10-05-2003,Female,9,223,Camera & Photo,Nikon,2003,0
92,1366,4,10-05-2003,Female,129,769,Camera & Photo,Canon,2003,0
80,1367,5,11-05-2003,Female,11,54,Computers & Accessories,Linksys,2015,0
95,1368,3,12-05-2003,Female,46,84,Camera & Photo,Olympus,2003,0
83,1369,4,12-05-2003,Female,29,10,Computers & Accessories,Linksys,2003,0
93,1370,5,12-05-2003,Female,9,7,Camera & Photo,Sony,2003,0
65,1371,5,12-05-2003,Female,309,1,Camera & Photo,Sony,2002,0
88,1277,5,13-05-2003,Female,35,1,Computers & Accessories,Sony,2006,0
73,1372,5,13-05-2003,Female,28,34,Camera & Photo,Canon,2002,0
73,1373,5,14-05-2003,Female,39,39,Camera & Photo,Canon,2002,0
73,1374,5,14-05-2003,Female,90,4,Camera & Photo,Canon,2002,0
96,1375,5,14-05-2003,Female,6,725,Computers & Accessories,Toshiba,2003,0
17,1376,3,15-05-2003,Female,10,"1,051",Camera & Photo,Fujifilm,2003,0
94,1377,4,15-05-2003,Female,11,174,Camera & Photo,Nikon,2003,0
63,1378,3,16-05-2003,Female,23,41,Camera & Photo,Olympus,2002,0
84,1379,4,17-05-2003,Male,54,2,Computers & Accessories,,2003,0
86,1380,5,17-05-2003,Male,44,30,Camera & Photo,Canon,2003,0
56,1381,5,18-05-2003,Male,44,75,Camera & Photo,Sony,2002,0
94,1356,5,18-05-2003,Female,19,2,Camera & Photo,Nikon,2003,2
94,1382,5,18-05-2003,Female,212,152,Camera & Photo,Nikon,2003,0
17,1383,5,19-05-2003,Female,4,6,Camera & Photo,Fujifilm,2003,0
39,1384,5,20-05-2003,Female,41,7,Camera & Photo,Sony,2001,0
81,1385,5,20-05-2003,Female&Male,48,1,Computers & Accessories,Linksys,2003,0
91,1386,5,20-05-2003,Male,12,36,Camera & Photo,Sony,2003,0
94,1387,5,21-05-2003,Female,14,84,Camera & Photo,Nikon,2003,0
81,1388,3,22-05-2003,Female&Male,119,7,Computers & Accessories,Linksys,2003,0
94,1389,5,24-05-2003,Female,29,24,Camera & Photo,Nikon,2003,0
97,1390,5,27-05-2003,Female,16,28,Camera & Photo,Olympus,2003,0
2,1391,4,28-05-2003,Female&Male,26,65,Headphones,,2000,0
73,1392,5,28-05-2003,Female,23,1,Camera & Photo,Canon,2002,0
39,1393,5,29-05-2003,Female,13,28,Camera & Photo,Sony,2001,0
81,1394,4,29-05-2003,Female&Male,51,10,Computers & Accessories,Linksys,2003,0
80,1395,1,30-05-2003,Female,7,312,Computers & Accessories,Linksys,2015,0
28,1396,3,30-05-2003,Female&Male,15,22,Camera & Photo,Kodak,2001,0
92,1397,1,30-05-2003,Female,16,23,Camera & Photo,Canon,2003,0
94,1398,5,30-05-2003,Female,24,8,Camera & Photo,Nikon,2003,0
39,1399,2,31-05-2003,Female,32,148,Camera & Photo,Sony,2001,0
14,1400,4,01-06-2003,Female&Male,24,292,Camera & Photo,Kodak,2001,0
95,1401,5,01-06-2003,Female,22,12,Camera & Photo,Olympus,2003,0
98,1277,5,02-06-2003,Female,207,1,Camera & Photo,Toshiba,2003,0
95,1402,1,03-06-2003,Female,24,4,Camera & Photo,Olympus,2003,0
97,1403,5,03-06-2003,Female,60,21,Camera & Photo,Olympus,2003,0
81,1404,1,04-06-2003,Female&Male,36,21,Computers & Accessories,Linksys,2003,0
56,1405,4,06-06-2003,Male,37,7,Camera & Photo,Sony,2002,0
80,1406,5,06-06-2003,Female,12,4,Computers & Accessories,Linksys,2015,0
99,1366,2,07-06-2003,Female,8,285,Camera & Photo,Olympus,2003,0
95,1366,2,07-06-2003,Female,6,56,Camera & Photo,Olympus,2003,0
95,1407,3,07-06-2003,Female,16,15,Camera & Photo,Olympus,2003,0
39,1408,5,07-06-2003,Female,9,4,Camera & Photo,Sony,2001,0
73,1409,5,07-06-2003,Female,21,29,Camera & Photo,Canon,2002,0
91,1410,4,09-06-2003,Male,29,2,Camera & Photo,Sony,2003,0
91,1411,5,09-06-2003,Male,57,7,Camera & Photo,Sony,2003,0
91,1412,5,10-06-2003,Male,67,10,Camera & Photo,Sony,2003,0
81,1413,5,10-06-2003,Female&Male,34,99,Computers & Accessories,Linksys,2003,0
73,1414,5,11-06-2003,Female,11,13,Camera & Photo,Canon,2002,0
80,1415,1,11-06-2003,Female,10,33,Computers & Accessories,Linksys,2015,0
75,1416,5,11-06-2003,Female,26,3,Computers & Accessories,,2003,0
92,1417,5,11-06-2003,Female,69,105,Camera & Photo,Canon,2003,0
63,1418,4,11-06-2003,Female,168,42,Camera & Photo,Olympus,2002,0
93,1419,4,12-06-2003,Female,36,7,Camera & Photo,Sony,2003,0
89,1420,1,13-06-2003,Male,85,8,Camera & Photo,Sony,2003,0
39,1421,5,13-06-2003,Female,34,27,Camera & Photo,Sony,2001,0
73,1422,5,13-06-2003,Female,23,34,Camera & Photo,Canon,2002,0
88,1423,4,15-06-2003,Female,24,14,Computers & Accessories,Sony,2006,0
75,1424,1,15-06-2003,Female,34,161,Computers & Accessories,,2003,0
56,1425,5,15-06-2003,Male,10,73,Camera & Photo,Sony,2002,0
81,1426,3,16-06-2003,Female&Male,58,33,Computers & Accessories,Linksys,2003,0
100,1427,1,16-06-2003,Female,30,12,Television & Video,,2005,0
73,1428,5,17-06-2003,Female,32,24,Camera & Photo,Canon,2002,0
94,1429,5,17-06-2003,Female,10,1,Camera & Photo,Nikon,2003,0
73,1430,4,18-06-2003,Female,35,6,Camera & Photo,Canon,2002,0
92,1431,5,19-06-2003,Female,37,83,Camera & Photo,Canon,2003,0
74,1432,5,20-06-2003,Female,56,14,Camera & Photo,,2003,0
70,1433,5,20-06-2003,Female,12,1,Camera & Photo,Panasonic,2004,0
54,1434,5,20-06-2003,Female,19,239,Camera & Photo,,2015,0
3,1435,4,23-06-2003,Female,17,26,Camera & Photo,,2005,0
2,1436,4,23-06-2003,Female&Male,349,22,Headphones,,2000,0
73,1437,3,23-06-2003,Female,25,30,Camera & Photo,Canon,2002,0
99,1438,5,24-06-2003,Female,27,1,Camera & Photo,Olympus,2003,0
92,1439,5,24-06-2003,Female,7,54,Camera & Photo,Canon,2003,0
94,1440,4,26-06-2003,Female,296,210,Camera & Photo,Nikon,2003,0
101,1441,5,27-06-2003,Female,28,117,Camera & Photo,JVC,2005,0
96,1442,5,29-06-2003,Female,14,50,Computers & Accessories,Toshiba,2003,0
83,1443,5,29-06-2003,Female,42,3,Computers & Accessories,Linksys,2003,0
81,1444,1,30-06-2003,Female&Male,10,9,Computers & Accessories,Linksys,2003,0
95,1445,4,30-06-2003,Female,44,9,Camera & Photo,Olympus,2003,0
83,1444,1,30-06-2003,Female,10,17,Computers & Accessories,Linksys,2003,2
80,1446,4,01-07-2003,Female,199,1,Computers & Accessories,Linksys,2015,0
46,1447,5,01-07-2003,Female&Male,29,33,Camera & Photo,Kodak,2001,0
24,1448,2,02-07-2003,Female,25,139,Camera & Photo,Sony,2001,0
73,1449,4,02-07-2003,Female,14,4,Camera & Photo,Canon,2002,0
71,1450,1,02-07-2003,Male,29,8,Computers & Accessories,,2004,0
83,1451,1,02-07-2003,Female,29,435,Computers & Accessories,Linksys,2003,0
91,1452,5,03-07-2003,Male,12,98,Camera & Photo,Sony,2003,0
97,1453,3,03-07-2003,Female,48,42,Camera & Photo,Olympus,2003,0
102,1454,1,04-07-2003,Female,34,28,Camera & Photo,,2003,0
95,1455,5,04-07-2003,Female,28,16,Camera & Photo,Olympus,2003,0
92,1456,5,04-07-2003,Female,19,2,Camera & Photo,Canon,2003,0
93,1457,4,05-07-2003,Female,66,47,Camera & Photo,Sony,2003,0
63,1458,4,05-07-2003,Female,92,13,Camera & Photo,Olympus,2002,0
74,1459,5,05-07-2003,Female,19,136,Camera & Photo,,2003,0
3,1460,2,05-07-2003,Female,11,155,Camera & Photo,,2005,0
97,1461,4,06-07-2003,Female,188,10,Camera & Photo,Olympus,2003,0
99,1462,1,07-07-2003,Female,4,16,Camera & Photo,Olympus,2003,0
89,28,5,07-07-2003,Male,23,10,Camera & Photo,Sony,2003,0
96,1463,5,08-07-2003,Female,102,14,Computers & Accessories,Toshiba,2003,0
81,1464,4,08-07-2003,Female&Male,15,68,Computers & Accessories,Linksys,2003,0
48,1465,1,08-07-2003,Female,15,310,Camera & Photo,Sony,2001,0
75,1466,1,08-07-2003,Female,14,7,Computers & Accessories,,2003,0
103,1467,5,08-07-2003,Female,18,260,Camera & Photo,Olympus,2003,0
98,1468,5,09-07-2003,Female,7,785,Camera & Photo,Toshiba,2003,0
73,1469,4,10-07-2003,Female,21,4,Camera & Photo,Canon,2002,0
91,1470,5,10-07-2003,Male,20,9,Camera & Photo,Sony,2003,0
39,1471,5,11-07-2003,Female,11,3,Camera & Photo,Sony,2001,0
103,1472,4,11-07-2003,Female,8,57,Camera & Photo,Olympus,2003,0
95,1473,1,11-07-2003,Female,496,136,Camera & Photo,Olympus,2003,0
81,1474,1,12-07-2003,Female&Male,32,9,Computers & Accessories,Linksys,2003,0
99,1475,4,13-07-2003,Female,5,8,Camera & Photo,Olympus,2003,0
46,1476,1,13-07-2003,Female&Male,8,26,Camera & Photo,Kodak,2001,0
86,1477,5,13-07-2003,Male,11,26,Camera & Photo,Canon,2003,0
103,1478,4,13-07-2003,Female,24,1,Camera & Photo,Olympus,2003,0
56,1479,4,14-07-2003,Male,27,105,Camera & Photo,Sony,2002,0
96,1480,5,14-07-2003,Female,18,1,Computers & Accessories,Toshiba,2003,0
103,1481,5,14-07-2003,Female,15,16,Camera & Photo,Olympus,2003,0
39,1482,5,15-07-2003,Female,8,1,Camera & Photo,Sony,2001,0
102,1483,4,16-07-2003,Female,17,181,Camera & Photo,,2003,0
95,1484,3,17-07-2003,Female,8,8,Camera & Photo,Olympus,2003,0
104,1485,4,17-07-2003,Male,9,31,Computers & Accessories,Sennheiser,2003,0
24,1486,2,18-07-2003,Female,12,291,Camera & Photo,Sony,2001,0
89,1487,5,18-07-2003,Male,10,1,Camera & Photo,Sony,2003,0
72,1488,1,18-07-2003,Female,35,9,Computers & Accessories,,2009,0
83,1489,1,20-07-2003,Female,19,21,Computers & Accessories,Linksys,2003,0
92,1490,5,20-07-2003,Female,19,27,Camera & Photo,Canon,2003,0
105,1491,4,21-07-2003,Female,129,5,Camera & Photo,JVC,2003,0
103,1492,5,21-07-2003,Female,10,4,Camera & Photo,Olympus,2003,0
93,1493,5,21-07-2003,Female,19,17,Camera & Photo,Sony,2003,0
87,1494,1,21-07-2003,Female&Male,13,14,Computers & Accessories,,2009,0
95,1495,4,22-07-2003,Female,12,464,Camera & Photo,Olympus,2003,0
93,1496,4,22-07-2003,Female,46,"2,155",Camera & Photo,Sony,2003,0
97,1497,4,23-07-2003,Female,25,27,Camera & Photo,Olympus,2003,0
3,1498,5,24-07-2003,Female,60,12,Camera & Photo,,2005,0
89,1499,4,24-07-2003,Male,11,4,Camera & Photo,Sony,2003,0
91,1500,1,25-07-2003,Male,15,13,Camera & Photo,Sony,2003,0
92,1501,5,27-07-2003,Female,9,73,Camera & Photo,Canon,2003,0
81,1502,4,27-07-2003,Female&Male,49,590,Computers & Accessories,Linksys,2003,0
75,1503,3,27-07-2003,Female,38,5,Computers & Accessories,,2003,0
95,1504,4,27-07-2003,Female,19,2,Camera & Photo,Olympus,2003,0
52,1505,1,27-07-2003,Female,19,9,Camera & Photo,Kodak,2002,0
80,1506,3,28-07-2003,Female,10,1,Computers & Accessories,Linksys,2015,0
39,1507,5,28-07-2003,Female,33,348,Camera & Photo,Sony,2001,0
37,1508,4,29-07-2003,Female,29,82,Camera & Photo,Sony,2001,0
73,1509,4,29-07-2003,Female,5,219,Camera & Photo,Canon,2002,0
56,1510,5,29-07-2003,Male,14,11,Camera & Photo,Sony,2002,0
52,1511,4,29-07-2003,Female,17,6,Camera & Photo,Kodak,2002,0
81,1512,5,30-07-2003,Female&Male,7,1,Computers & Accessories,Linksys,2003,0
75,1513,5,02-08-2003,Female,16,24,Computers & Accessories,,2003,0
74,1514,4,02-08-2003,Female,15,77,Camera & Photo,,2003,0
74,1515,5,02-08-2003,Female,64,17,Camera & Photo,,2003,0
98,1516,5,02-08-2003,Female,4,21,Camera & Photo,Toshiba,2003,0
95,1517,1,03-08-2003,Female,11,31,Camera & Photo,Olympus,2003,0
14,909,5,03-08-2003,Female&Male,19,16,Camera & Photo,Kodak,2001,2
73,1518,4,03-08-2003,Female,10,28,Camera & Photo,Canon,2002,0
91,1519,5,03-08-2003,Male,18,6,Camera & Photo,Sony,2003,0
91,1520,5,03-08-2003,Male,26,7,Camera & Photo,Sony,2003,0
95,1521,2,04-08-2003,Female,23,6,Camera & Photo,Olympus,2003,0
64,1522,4,04-08-2003,Female,15,90,Camera & Photo,,2004,0
24,1523,1,04-08-2003,Female,31,9,Camera & Photo,Sony,2001,0
92,1524,3,04-08-2003,Female,251,47,Camera & Photo,Canon,2003,0
2,1525,5,05-08-2003,Female&Male,16,44,Headphones,,2000,0
81,1526,5,05-08-2003,Female&Male,8,93,Computers & Accessories,Linksys,2003,0
106,1527,4,05-08-2003,Female,17,215,Computers & Accessories,,2003,0
92,1528,5,05-08-2003,Female,21,4,Camera & Photo,Canon,2003,0
24,1529,5,05-08-2003,Female,18,5,Camera & Photo,Sony,2001,0
73,1530,5,05-08-2003,Female,146,26,Camera & Photo,Canon,2002,0
102,1531,3,06-08-2003,Female,10,9,Camera & Photo,,2003,0
74,1532,5,06-08-2003,Female,27,16,Camera & Photo,,2003,0
3,1533,1,07-08-2003,Female,28,265,Camera & Photo,,2005,0
106,1534,5,08-08-2003,Female,6,29,Computers & Accessories,,2003,0
107,1535,4,08-08-2003,Female&Male,8,865,Computers & Accessories,Apple,2003,0
56,1536,4,09-08-2003,Male,35,483,Camera & Photo,Sony,2002,0
73,1537,5,09-08-2003,Female,5,1,Camera & Photo,Canon,2002,0
92,1538,5,10-08-2003,Female,12,15,Camera & Photo,Canon,2003,0
50,1539,2,10-08-2003,Female&Male,19,58,Computers & Accessories,Logitech,2002,0
1,1540,2,11-08-2003,Female,9,7,Computers & Accessories,HP,2000,0
103,1541,5,12-08-2003,Female,9,64,Camera & Photo,Olympus,2003,0
11,1542,5,12-08-2003,Male,16,158,Camera & Photo,Panasonic,2001,0
81,1543,5,12-08-2003,Female&Male,33,20,Computers & Accessories,Linksys,2003,0
80,1543,3,12-08-2003,Female,10,52,Computers & Accessories,Linksys,2015,2
105,1544,5,12-08-2003,Female,13,16,Camera & Photo,JVC,2003,0
40,1545,4,13-08-2003,Female,13,81,Camera & Photo,Olympus,2002,0
81,1546,1,13-08-2003,Female&Male,20,6,Computers & Accessories,Linksys,2003,0
73,1547,5,13-08-2003,Female,10,43,Camera & Photo,Canon,2002,0
84,1548,4,13-08-2003,Male,9,8,Computers & Accessories,,2003,0
104,1549,5,13-08-2003,Male,17,3,Computers & Accessories,Sennheiser,2003,0
105,1550,5,14-08-2003,Female,37,7,Camera & Photo,JVC,2003,0
1,1551,5,14-08-2003,Female,32,13,Computers & Accessories,HP,2000,0
108,1552,5,15-08-2003,Female,122,161,Computers & Accessories,,2004,0
3,1553,2,15-08-2003,Female,70,40,Camera & Photo,,2005,0
3,1554,5,15-08-2003,Female,11,124,Camera & Photo,,2005,0
95,1555,3,15-08-2003,Female,69,2,Camera & Photo,Olympus,2003,0
3,1556,1,16-08-2003,Female,39,64,Camera & Photo,,2005,0
109,1557,5,18-08-2003,Female,19,11,Computers & Accessories,,2003,0
92,1558,4,19-08-2003,Female,13,4,Camera & Photo,Canon,2003,0
95,1559,4,19-08-2003,Female,30,3,Camera & Photo,Olympus,2003,0
81,1560,1,19-08-2003,Female&Male,129,3,Computers & Accessories,Linksys,2003,0
94,1561,5,20-08-2003,Female,25,39,Camera & Photo,Nikon,2003,0
81,1562,5,20-08-2003,Female&Male,37,65,Computers & Accessories,Linksys,2003,0
46,1563,4,21-08-2003,Female&Male,15,2,Camera & Photo,Kodak,2001,0
110,1564,4,21-08-2003,Female,12,27,Camera & Photo,Kodak,2003,0
93,1565,3,22-08-2003,Female,9,25,Camera & Photo,Sony,2003,0
97,1566,5,23-08-2003,Female,13,54,Camera & Photo,Olympus,2003,0
97,1567,2,24-08-2003,Female,39,23,Camera & Photo,Olympus,2003,0
98,1568,3,24-08-2003,Female,65,1,Camera & Photo,Toshiba,2003,0
83,1569,1,24-08-2003,Female,26,97,Computers & Accessories,Linksys,2003,0
3,1570,2,25-08-2003,Female,26,114,Camera & Photo,,2005,0
83,1571,5,25-08-2003,Female,39,65,Computers & Accessories,Linksys,2003,0
73,1572,4,25-08-2003,Female,42,10,Camera & Photo,Canon,2002,0
65,1573,2,25-08-2003,Female,22,7,Camera & Photo,Sony,2002,0
84,1574,5,25-08-2003,Male,35,149,Computers & Accessories,,2003,0
101,1575,5,26-08-2003,Female,5,8,Camera & Photo,JVC,2005,0
81,1576,5,29-08-2003,Female&Male,9,23,Computers & Accessories,Linksys,2003,0
97,1577,1,29-08-2003,Female,13,246,Camera & Photo,Olympus,2003,0
73,1578,5,30-08-2003,Female,8,28,Camera & Photo,Canon,2002,0
81,1579,5,30-08-2003,Female&Male,35,10,Computers & Accessories,Linksys,2003,0
92,1580,5,30-08-2003,Female,34,8,Camera & Photo,Canon,2003,0
94,1581,5,30-08-2003,Female,44,32,Camera & Photo,Nikon,2003,0
73,1582,5,31-08-2003,Female,18,1,Camera & Photo,Canon,2002,0
97,1583,5,01-09-2003,Female,19,18,Camera & Photo,Olympus,2003,0
73,1584,5,02-09-2003,Female,38,2,Camera & Photo,Canon,2002,0
1,1585,5,02-09-2003,Female,18,10,Computers & Accessories,HP,2000,0
93,1499,3,02-09-2003,Female,18,12,Camera & Photo,Sony,2003,0
12,1586,4,02-09-2003,Female&Male,25,7,Camera & Photo,Fujifilm,2001,0
83,1587,4,02-09-2003,Female,19,27,Computers & Accessories,Linksys,2003,0
92,1588,1,03-09-2003,Female,31,57,Camera & Photo,Canon,2003,0
73,1589,4,03-09-2003,Female,13,97,Camera & Photo,Canon,2002,0
111,1590,4,04-09-2003,Female&Male,7,28,Headphones,Panasonic,2006,0
68,1591,1,05-09-2003,Female,89,68,Camera & Photo,,2002,0
107,1592,5,05-09-2003,Female&Male,12,1,Computers & Accessories,Apple,2003,0
73,1593,4,05-09-2003,Female,4,32,Camera & Photo,Canon,2002,0
112,1594,4,05-09-2003,Female,57,45,Camera & Photo,,2004,0
3,1595,3,06-09-2003,Female,27,15,Camera & Photo,,2005,0
81,1596,5,06-09-2003,Female&Male,41,3,Computers & Accessories,Linksys,2003,0
110,1597,5,06-09-2003,Female,20,68,Camera & Photo,Kodak,2003,0
108,1598,5,06-09-2003,Female,9,1,Computers & Accessories,,2004,0
73,1599,4,07-09-2003,Female,21,2,Camera & Photo,Canon,2002,0
92,1600,4,08-09-2003,Female,22,5,Camera & Photo,Canon,2003,0
106,1601,4,08-09-2003,Female,9,3,Computers & Accessories,,2003,0
99,1602,2,11-09-2003,Female,9,166,Camera & Photo,Olympus,2003,0
100,1603,1,11-09-2003,Female,90,6,Television & Video,,2005,0
44,1604,1,11-09-2003,Female,9,3,Computers & Accessories,Toshiba,2001,0
74,1605,2,12-09-2003,Female,45,4,Camera & Photo,,2003,0
96,1606,5,13-09-2003,Female,5,7,Computers & Accessories,Toshiba,2003,0
16,1607,5,13-09-2003,Female&Male,269,3,Camera & Photo,Kodak,2001,0
81,1608,2,13-09-2003,Female&Male,5,12,Computers & Accessories,Linksys,2003,0
83,1609,4,14-09-2003,Female,4,5,Computers & Accessories,Linksys,2003,0
97,1610,4,14-09-2003,Female,21,156,Camera & Photo,Olympus,2003,0
109,1611,1,14-09-2003,Female,18,123,Computers & Accessories,,2003,0
109,1612,5,14-09-2003,Female,24,146,Computers & Accessories,,2003,0
81,1613,3,15-09-2003,Female&Male,3,17,Computers & Accessories,Linksys,2003,0
70,1614,5,16-09-2003,Female,6,22,Camera & Photo,Panasonic,2004,0
86,1499,3,16-09-2003,Male,4,1,Camera & Photo,Canon,2003,0
107,1615,5,17-09-2003,Female&Male,14,1,Computers & Accessories,Apple,2003,0
83,1616,3,17-09-2003,Female,45,3,Computers & Accessories,Linksys,2003,0
82,1617,5,18-09-2003,Male,22,3,Television & Video,,2004,0
1,1618,2,19-09-2003,Female,87,1,Computers & Accessories,HP,2000,0
113,1619,5,20-09-2003,Female,19,34,Camera & Photo,,2004,0
75,1620,3,20-09-2003,Female,37,18,Computers & Accessories,,2003,0
92,1621,5,21-09-2003,Female,34,95,Camera & Photo,Canon,2003,0
97,1622,5,21-09-2003,Female,7,3,Camera & Photo,Olympus,2003,0
91,1623,5,21-09-2003,Male,250,9,Camera & Photo,Sony,2003,0
103,1624,4,21-09-2003,Female,109,23,Camera & Photo,Olympus,2003,0
77,1625,2,22-09-2003,Female,22,3,Headphones,,2004,0
86,1626,5,22-09-2003,Male,48,30,Camera & Photo,Canon,2003,0
114,1627,5,23-09-2003,Female,48,12,Camera & Photo,,2004,0
108,1628,4,23-09-2003,Female,24,4,Computers & Accessories,,2004,0
48,1629,4,23-09-2003,Female,29,6,Camera & Photo,Sony,2001,0
95,1630,4,23-09-2003,Female,24,5,Camera & Photo,Olympus,2003,0
3,1631,2,23-09-2003,Female,23,28,Camera & Photo,,2005,0
24,1632,4,24-09-2003,Female,10,3,Camera & Photo,Sony,2001,0
73,1633,5,25-09-2003,Female,7,1,Camera & Photo,Canon,2002,0
73,1634,2,26-09-2003,Female,34,24,Camera & Photo,Canon,2002,0
91,1635,5,26-09-2003,Male,35,9,Camera & Photo,Sony,2003,0
73,1636,5,26-09-2003,Female,12,1,Camera & Photo,Canon,2002,0
105,1637,5,26-09-2003,Female,49,27,Camera & Photo,JVC,2003,0
99,1638,5,27-09-2003,Female,14,24,Camera & Photo,Olympus,2003,0
81,1639,2,29-09-2003,Female&Male,22,10,Computers & Accessories,Linksys,2003,0
99,1640,3,29-09-2003,Female,29,9,Camera & Photo,Olympus,2003,0
103,158,5,29-09-2003,Female,19,52,Camera & Photo,Olympus,2003,0
81,1641,2,29-09-2003,Female&Male,15,16,Computers & Accessories,Linksys,2003,0
3,1642,4,01-10-2003,Female,11,4,Camera & Photo,,2005,0
103,1499,4,02-10-2003,Female,17,21,Camera & Photo,Olympus,2003,0
83,1643,1,02-10-2003,Female,14,7,Computers & Accessories,Linksys,2003,0
75,1644,4,02-10-2003,Female,21,3,Computers & Accessories,,2003,0
